transmitting,holding,state,prob,rate
10,48,c,7.820921292105379e-13,25
10,49,c,4.69276988886585e-13,25
10,50,c,7.039664226737155e-13,25
1,0,t,0.21055165388623465,23.5
1,1,t,0.12318572016935775,23.5
1,2,t,0.07207125364991175,23.5
1,3,t,0.042166134155231,23.5
1,4,t,0.02466979245613719,23.5
1,5,t,0.014433352073215383,23.5
1,6,t,0.008444402296443772,23.5
1,7,t,0.004940496828627502,23.5
1,8,t,0.002890495745798047,23.5
1,9,t,0.001691118514248197,23.5
1,10,t,0.0009894087660881196,23.5
1,11,t,0.0005788652292339445,23.5
1,12,t,0.00033867190700249847,23.5
1,13,t,0.00019814398032593023,23.5
1,14,t,0.00011592646489901914,23.5
1,15,t,6.782414102045048e-05,23.5
1,16,t,3.968131098596109e-05,23.5
1,17,t,2.3216017451521923e-05,23.5
1,18,t,1.3582803917407275e-05,23.5
1,19,t,7.946779099582127e-06,23.5
1,20,t,4.649356527640302e-06,23.5
1,21,t,2.7201606903016455e-06,23.5
1,22,t,1.5914619877037169e-06,23.5
1,23,t,9.311035437257836e-07,23.5
1,24,t,5.447530734891426e-07,23.5
1,25,t,3.187141892526128e-07,23.5
1,26,t,1.86467482915215e-07,23.5
1,27,t,1.0909499281577477e-07,23.5
1,28,t,6.382730794791466e-08,23.5
1,29,t,3.73429167927955e-08,23.5
1,30,t,2.1847912415160067e-08,23.5
1,31,t,1.2782377960182076e-08,23.5
1,32,t,7.478480459514636e-09,23.5
1,33,t,4.375372886477826e-09,23.5
1,34,t,2.559863314697592e-09,23.5
1,35,t,1.4976781066999474e-09,23.5
1,36,t,8.762341576583906e-10,23.5
1,37,t,5.126510684415101e-10,23.5
1,38,t,2.999325126775845e-10,23.5
1,39,t,1.7547901950124326e-10,23.5
1,40,t,1.0266604198640782e-10,23.5
1,41,t,6.006594891998557e-11,23.5
1,42,t,3.5142266567302537e-11,23.5
1,43,t,2.056037043836103e-11,23.5
1,44,t,1.2029065056166681e-11,23.5
1,45,t,7.037721818935204e-12,23.5
1,46,t,4.117476918412377e-12,23.5
1,47,t,2.4089581879691694e-12,23.5
1,48,t,1.409365920167979e-12,23.5
1,49,t,8.245413937322922e-13,23.5
1,50,t,1.1625499328387352e-12,23.5
2,0,c,0.045616915407371374,23.5
2,1,c,0.026688712592103647,23.5
2,2,c,0.015614545031442122,23.5
2,3,c,0.009135473121737417,23.5
2,4,c,0.005344815938596607,23.5
2,5,c,0.003127047393911351,23.5
2,6,c,0.0018295158366735595,23.5
2,7,c,0.0010703797464523535,23.5
2,8,c,0.0006262382531208576,23.5
2,9,c,0.00036638805150384046,23.5
2,10,c,0.00021435963647349854,23.5
2,11,c,0.00012541362514534537,23.5
2,12,c,7.337471564543518e-05,23.5
2,13,c,4.292873991804458e-05,23.5
2,14,c,2.511596392217603e-05,23.5
2,15,c,1.4694389934208803e-05,23.5
2,16,c,8.597125565530983e-06,23.5
2,17,c,5.029849372467446e-06,23.5
2,18,c,2.9427725018963304e-06,23.5
2,19,c,1.7217036449011034e-06,23.5
2,20,c,1.0073029562882053e-06,23.5
2,21,c,5.893344355378913e-07,23.5
2,22,c,3.4479703919524906e-07,23.5
2,23,c,2.017275608840407e-07,23.5
2,24,c,1.1802308081173978e-07,23.5
2,25,c,6.905079078199798e-08,23.5
2,26,c,4.039897682127474e-08,23.5
2,27,c,2.363589625966447e-08,23.5
2,28,c,1.382845892748009e-08,23.5
2,29,c,8.090502433176391e-09,23.5
2,30,c,4.733443526639677e-09,23.5
2,31,c,2.769356760020969e-09,23.5
2,32,c,1.620244702776641e-09,23.5
2,33,c,9.479431883497613e-10,23.5
2,34,c,5.546052778216357e-10,23.5
2,35,c,3.244783146106785e-10,23.5
2,36,c,1.8983983053994722e-10,23.5
2,37,c,1.1106800042693303e-10,23.5
2,38,c,6.498162016875611e-11,23.5
2,39,c,3.801823651060668e-11,23.5
2,40,c,2.2242992906740796e-11,23.5
2,41,c,1.3013500827694311e-11,23.5
2,42,c,7.61367865114345e-12,23.5
2,43,c,4.454446552127254e-12,23.5
2,44,c,2.6061040552747202e-12,23.5
2,45,c,1.5247097885390343e-12,23.5
2,46,c,8.920246780466317e-13,23.5
2,47,c,5.218683112460224e-13,23.5
2,48,c,3.053023565049298e-13,23.5
2,49,c,1.785955318290956e-13,23.5
2,50,c,2.517689336083701e-13,23.5
3,0,c,0.026741903800648295,23.5
3,1,c,0.01564566517327179,23.5
3,2,c,0.009153680326536108,23.5
3,3,c,0.005355468277792254,23.5
3,4,c,0.00313327967017746,23.5
3,5,c,0.0018331621031642982,23.5
3,6,c,0.0010725130375251214,23.5
3,7,c,0.0006274863601401041,23.5
3,8,c,0.0003671182711871164,23.5
3,9,c,0.00021478686008301562,23.5
3,10,c,0.00012566357734020037,23.5
3,11,c,7.352095311521462e-05,23.5
3,12,c,4.301429786881795e-05,23.5
3,13,c,2.516602060701181e-05,23.5
3,14,c,1.4723676186081834e-05,23.5
3,15,c,8.61425983145786e-06,23.5
3,16,c,5.039873976162336e-06,23.5
3,17,c,2.948637514130451e-06,23.5
3,18,c,1.7251350392490204e-06,23.5
3,19,c,1.0093105338852068e-06,23.5
3,20,c,5.905089924104442e-07,23.5
3,21,c,3.45484227499773e-07,23.5
3,22,c,2.0212960848920968e-07,23.5
3,23,c,1.1825830347842384e-07,23.5
3,24,c,6.918841057267654e-08,23.5
3,25,c,4.04794928975571e-08,23.5
3,26,c,2.3683003139205258e-08,23.5
3,27,c,1.3856019360894168e-08,23.5
3,28,c,8.10662698194833e-09,23.5
3,29,c,4.742877392613782e-09,23.5
3,30,c,2.7748761468552076e-09,23.5
3,31,c,1.6234738894429697e-09,23.5
3,32,c,9.498324570933804e-10,23.5
3,33,c,5.557106237796283e-10,23.5
3,34,c,3.251250066645625e-10,23.5
3,35,c,1.9021818512095683e-10,23.5
3,36,c,1.1128936319405245e-10,23.5
3,37,c,6.511112583635275e-11,23.5
3,38,c,3.809400997488524e-11,23.5
3,39,c,2.228732438646805e-11,23.5
3,40,c,1.3039437887946689e-11,23.5
3,41,c,7.628852913509563e-12,23.5
3,42,c,4.463327035281649e-12,23.5
3,43,c,2.611296353688862e-12,23.5
3,44,c,1.5277472503819541e-12,23.5
3,45,c,8.938041960129912e-13,23.5
3,46,c,5.229058800195968e-13,23.5
3,47,c,3.059110678386282e-13,23.5
3,48,c,1.7895388055237633e-13,23.5
3,49,c,1.0467386876751318e-13,23.5
3,50,c,1.4753959143734514e-13,23.5
4,0,c,0.015676847338246605,23.5
4,1,c,0.009171923818705935,23.5
4,2,c,0.005366141847340719,23.5
4,3,c,0.003139524367511056,23.5
4,4,c,0.0018368156367465818,23.5
4,5,c,0.001074650580295217,23.5
4,6,c,0.0006287369546648542,23.5
4,7,c,0.0003678499462147269,23.5
4,8,c,0.00021521493515885723,23.5
4,9,c,0.00012591402769538779,23.5
4,10,c,7.366748203963225e-05,23.5
4,11,c,4.31000263384727e-05,23.5
4,12,c,2.5216177055969218e-05,23.5
4,13,c,1.4753020806133862e-05,23.5
4,14,c,8.631428246355282e-06,23.5
4,15,c,5.049918559120912e-06,23.5
4,16,c,2.954514215466515e-06,23.5
4,17,c,1.7285732724493386e-06,23.5
4,18,c,1.0113221126333982e-06,23.5
4,19,c,5.916858902003876e-07,23.5
4,20,c,3.4617278538821375e-07,23.5
4,21,c,2.0253245737887315e-07,23.5
4,22,c,1.1849399496244005e-07,23.5
4,23,c,6.932630463628431e-08,23.5
4,24,c,4.056016944731452e-08,23.5
4,25,c,2.373020389905322e-08,23.5
4,26,c,1.3883634721359109e-08,23.5
4,27,c,8.122783674292469e-09,23.5
4,28,c,4.752330047770879e-09,23.5
4,29,c,2.7804065416415372e-09,23.5
4,30,c,1.6267095065327121e-09,23.5
4,31,c,9.517254988063496e-10,23.5
4,32,c,5.56818164108608e-10,23.5
4,33,c,3.25772992344433e-10,23.5
4,34,c,1.905972928260649e-10,23.5
4,35,c,1.1151116461920645e-10,23.5
4,36,c,6.524089552920124e-11,23.5
4,37,c,3.816992851642591e-11,23.5
4,38,c,2.2331746084945066e-11,23.5
4,39,c,1.3065426510059181e-11,23.5
4,40,c,7.644057998557593e-12,23.5
4,41,c,4.47222257444668e-12,23.5
4,42,c,2.616503343042441e-12,23.5
4,43,c,1.5307906600902296e-12,23.5
4,44,c,8.955846338571313e-13,23.5
4,45,c,5.239500920725765e-13,23.5
4,46,c,3.0651842519016035e-13,23.5
4,47,c,1.793109485618408e-13,23.5
4,48,c,1.0488498283577036e-13,23.5
4,49,c,6.133874161413656e-14,23.5
4,50,c,8.643720960257957e-14,23.5
5,0,c,0.009190203670564952,23.5
5,1,c,0.005376836689553702,23.5
5,2,c,0.0031457815106668723,23.5
5,3,c,0.0018404764519034656,23.5
5,4,c,0.0010767923832361293,23.5
5,5,c,0.0006299900416526181,23.5
5,6,c,0.00036858307948712973,23.5
5,7,c,0.00021564386339795763,23.5
5,8,c,0.0001261649772037801,23.5
5,9,c,7.381430299945269e-05,23.5
5,10,c,4.3185925666952805e-05,23.5
5,11,c,2.5266433467812068e-05,23.5
5,12,c,1.4782423910691506e-05,23.5
5,13,c,8.648630878307024e-06,23.5
5,14,c,5.0599831611492235e-06,23.5
5,15,c,2.960402629201208e-06,23.5
5,16,c,1.7320183581244075e-06,23.5
5,17,c,1.0133377005066528e-06,23.5
5,18,c,5.928651335769466e-07,23.5
5,19,c,3.468627155851713e-07,23.5
5,20,c,2.0293610915038616e-07,23.5
5,21,c,1.1873015617802329e-07,23.5
5,22,c,6.94644735369757e-08,23.5
5,23,c,4.06410067783198e-08,23.5
5,24,c,2.377749873626888e-08,23.5
5,25,c,1.3911305116902107e-08,23.5
5,26,c,8.13897256609943e-09,23.5
5,27,c,4.761801551145776e-09,23.5
5,28,c,2.7859479481949943e-09,23.5
5,29,c,1.6299515792264639e-09,23.5
5,30,c,9.536223065158938e-10,23.5
5,31,c,5.579279200589372e-10,23.5
5,32,c,3.264222620991465e-10,23.5
5,33,c,1.9097716116337148e-10,23.5
5,34,c,1.1173340735191411e-10,23.5
5,35,c,6.53709215172789e-11,23.5
5,36,c,3.824600363878314e-11,23.5
5,37,c,2.2376249543277315e-11,23.5
5,38,c,1.3091468488047571e-11,23.5
5,39,c,7.659293503523374e-12,23.5
5,40,c,4.481136467968646e-12,23.5
5,41,c,2.6217180158318842e-12,23.5
5,42,c,1.5338439902483833e-12,23.5
5,43,c,8.973678753803268e-13,23.5
5,44,c,5.249931640192093e-13,23.5
5,45,c,3.071314500391426e-13,23.5
5,46,c,1.7966612048805284e-13,23.5
5,47,c,1.0509449092955956e-13,23.5
5,48,c,6.146387845011565e-14,23.5
5,49,c,3.5934800510628703e-14,23.5
5,50,c,5.0617988749306964e-14,23.5
6,0,c,0.005387552846824628,23.5
6,1,c,0.00315205112444885,23.5
6,2,c,0.0018441445631465637,23.5
6,3,c,0.0010789384548380565,23.5
6,4,c,0.0006312456260706879,23.5
6,5,c,0.00036931767391048625,23.5
6,6,c,0.00021607364650060257,23.5
6,7,c,0.00012641642686014057,23.5
6,8,c,7.39614165767277e-05,23.5
6,9,c,4.3271996194664784e-05,23.5
6,10,c,2.5316790041858102e-05,23.5
6,11,c,1.4811885616242382e-05,23.5
6,12,c,8.66586779550243e-06,23.5
6,13,c,5.0700678221699795e-06,23.5
6,14,c,2.966302778662441e-06,23.5
6,15,c,1.7354703099301874e-06,23.5
6,16,c,1.0153573054890354e-06,23.5
6,17,c,5.940467272145503e-07,23.5
6,18,c,3.4755402083085825e-07,23.5
6,19,c,2.0334056540685005e-07,23.5
6,20,c,1.1896678806636943e-07,23.5
6,21,c,6.960291780691274e-08,23.5
6,22,c,4.072200523051438e-08,23.5
6,23,c,2.3824887824400813e-08,23.5
6,24,c,1.3939030666521127e-08,23.5
6,25,c,8.15519372056465e-09,23.5
6,26,c,4.771291930006158e-09,23.5
6,27,c,2.791500407498421e-09,23.5
6,28,c,1.6332001025572236e-09,23.5
6,29,c,9.5552290128264e-10,23.5
6,30,c,5.590398806462928e-10,23.5
6,31,c,3.270728337096186e-10,23.5
6,32,c,1.9135777993121175e-10,23.5
6,33,c,1.119560984665946e-10,23.5
6,34,c,6.550120590800373e-11,23.5
6,35,c,3.832222837087578e-11,23.5
6,36,c,2.2420847782902296e-11,23.5
6,37,c,1.3117556230379068e-11,23.5
6,38,c,7.674560897162038e-12,23.5
6,39,c,4.490068096242945e-12,23.5
6,40,c,2.6269438872439233e-12,23.5
6,41,c,1.536900883874146e-12,23.5
6,42,c,8.991589773692729e-13,23.5
6,43,c,5.260379554427249e-13,23.5
6,44,c,3.077423589998226e-13,23.5
6,45,c,1.8002598412975973e-13,23.5
6,46,c,1.0530156083901008e-13,23.5
6,47,c,6.158675879032325e-14,23.5
6,48,c,3.600908826471822e-14,23.5
6,49,c,2.1042199469367814e-14,23.5
6,50,c,2.9619161072607714e-14,23.5
7,0,c,0.0031583332337080453,23.5
7,1,c,0.001847819985016437,23.5
7,2,c,0.0010810888036078936,23.5
7,3,c,0.0006325037128961328,23.5
7,4,c,0.00037005373239669116,23.5
7,5,c,0.0002165042861704206,23.5
7,6,c,0.0001266683776611997,23.5
7,7,c,7.410882335460366e-05,23.5
7,8,c,4.335823826284609e-05,23.5
7,9,c,2.5367246977623072e-05,23.5
7,10,c,1.484140603967451e-05,23.5
7,11,c,8.683139066204237e-06,23.5
7,12,c,5.080172582156812e-06,23.5
7,13,c,2.972214687270065e-06,23.5
7,14,c,1.73892914154172e-06,23.5
7,15,c,1.0173809355895474e-06,23.5
7,16,c,5.952306757930491e-07,23.5
7,17,c,3.4824670386548716e-07,23.5
7,18,c,2.0374582775787136e-07,23.5
7,19,c,1.1920389156531338e-07,23.5
7,20,c,6.974163799741221e-08,23.5
7,21,c,4.0803165111413567e-08,23.5
7,22,c,2.3872371371334625e-08,23.5
7,23,c,1.3966811465268512e-08,23.5
7,24,c,8.171447209252245e-09,23.5
7,25,c,4.780801219900302e-09,23.5
7,26,c,2.7970639310443604e-09,23.5
7,27,c,1.6364551093763173e-09,23.5
7,28,c,9.574272733690976e-10,23.5
7,29,c,5.601540636786954e-10,23.5
7,30,c,3.277246943483824e-10,23.5
7,31,c,1.9173916474209698e-10,23.5
7,32,c,1.1217922646054048e-10,23.5
7,33,c,6.563175480001293e-11,23.5
7,34,c,3.839860384433985e-11,23.5
7,35,c,2.246553242327603e-11,23.5
7,36,c,1.3143701457448563e-11,23.5
7,37,c,7.689852804781227e-12,23.5
7,38,c,4.499019253285359e-12,23.5
7,39,c,2.63218022925374e-12,23.5
7,40,c,1.5399646393138145e-12,23.5
7,41,c,9.009509323203968e-13,23.5
7,42,c,5.270889810287324e-13,23.5
7,43,c,3.083540116554303e-13,23.5
7,44,c,1.8038373188316437e-13,23.5
7,45,c,1.0551343088417269e-13,23.5
7,46,c,6.170709252597493e-14,23.5
7,47,c,3.608111952303625e-14,23.5
7,48,c,2.108678008393123e-14,23.5
7,49,c,1.2311769895645538e-14,23.5
7,50,c,1.7309238026424546e-14,23.5
8,0,c,0.0018515027320804706,23.5
8,1,c,0.0010832434380696337,23.5
8,2,c,0.0006337643071157797,23.5
8,3,c,0.0003707912578633637,23.5
8,4,c,0.00021693578411440738,23.5
8,5,c,0.00012692083060564474,23.5
8,6,c,7.425652391737013e-05,23.5
8,7,c,4.34446522133344e-05,23.5
8,8,c,2.5417804475162227e-05,23.5
8,9,c,1.4870985297908251e-05,23.5
8,10,c,8.700444758978876e-06,23.5
8,11,c,5.09029748110384e-06,23.5
8,12,c,2.978138378454088e-06,23.5
8,13,c,1.7423948666956303e-06,23.5
8,14,c,1.0194085988158892e-06,23.5
8,15,c,5.964169840063879e-07,23.5
8,16,c,3.4894076743165585e-07,23.5
8,17,c,2.041518978074188e-07,23.5
8,18,c,1.194414676196289e-07,23.5
8,19,c,6.988063465729726e-08,23.5
8,20,c,4.088448674204962e-08,23.5
8,21,c,2.3919949549710875e-08,23.5
8,22,c,1.3994647642099947e-08,23.5
8,23,c,8.187733083629632e-09,23.5
8,24,c,4.790329468431462e-09,23.5
8,25,c,2.802638539798572e-09,23.5
8,26,c,1.6397166006595268e-09,23.5
8,27,c,9.593354491755895e-10,23.5
8,28,c,5.61270456816569e-10,23.5
8,29,c,3.283778612813574e-10,23.5
8,30,c,1.921213025517198e-10,23.5
8,31,c,1.1240280629574175e-10,23.5
8,32,c,6.576255690743951e-11,23.5
8,33,c,3.8475136699913643e-11,23.5
8,34,c,2.2510305138135618e-11,23.5
8,35,c,1.3169896764494032e-11,23.5
8,36,c,7.705180513094965e-12,23.5
8,37,c,4.507982022302448e-12,23.5
8,38,c,2.6374285106164645e-12,23.5
8,39,c,1.5430346369627878e-12,23.5
8,40,c,9.02747363840647e-13,23.5
8,41,c,5.281393416938762e-13,23.5
8,42,c,3.0897113953200905e-13,23.5
8,43,c,1.8074168123041046e-13,23.5
8,44,c,1.0572264293994682e-13,23.5
8,45,c,6.183211797712145e-14,23.5
8,46,c,3.615082101723286e-14,23.5
8,47,c,2.1129104202723158e-14,23.5
8,48,c,1.2339003275449185e-14,23.5
8,49,c,7.193793540427715e-15,23.5
8,50,c,1.0093005206795525e-14,23.5
9,0,c,0.0010854023667622587,23.5
9,1,c,0.0006350274137266396,23.5
9,2,c,0.00037153025323382005,23.5
9,3,c,0.0002173681420428927,23.5
9,4,c,0.00012717378669413183,23.5
9,5,c,7.4404518850472e-05,23.5
9,6,c,4.353123838864912e-05,23.5
9,7,c,2.5468462734860416e-05,23.5
9,8,c,1.490062350823867e-05,23.5
9,9,c,8.717784942323636e-06,23.5
9,10,c,5.10044255923905e-06,23.5
9,11,c,2.9840738756311778e-06,23.5
9,12,c,1.7458674991295923e-06,23.5
9,13,c,1.0214403032369103e-06,23.5
9,14,c,5.976056565472105e-07,23.5
9,15,c,3.4963621427955155e-07,23.5
9,16,c,2.0455877716184628e-07,23.5
9,17,c,1.1967951717018662e-07,23.5
9,18,c,7.001990834363097e-08,23.5
9,19,c,4.096597044573163e-08,23.5
9,20,c,2.3967622548722844e-08,23.5
9,21,c,1.402253929376184e-08,23.5
9,22,c,8.204051426031802e-09,23.5
9,23,c,4.7998766967093915e-09,23.5
9,24,c,2.808224265372325e-09,23.5
9,25,c,1.6429845918431805e-09,23.5
9,26,c,9.612474261542406e-10,23.5
9,27,c,5.623890831534199e-10,23.5
9,28,c,3.290323197837229e-10,23.5
9,29,c,1.925042094333774e-10,23.5
9,30,c,1.126268248194708e-10,23.5
9,31,c,6.589362740911389e-11,23.5
9,32,c,3.855181500120888e-11,23.5
9,33,c,2.2555172568219368e-11,23.5
9,34,c,1.3196143066311057e-11,23.5
9,35,c,7.720536617341227e-12,23.5
9,36,c,4.516968340529535e-12,23.5
9,37,c,2.64268103137909e-12,23.5
9,38,c,1.5461120203155446e-12,23.5
9,39,c,9.04547001804119e-13,23.5
9,40,c,5.291926610451048e-13,23.5
9,41,c,3.0958684354620347e-13,23.5
9,42,c,1.811044552773241e-13,23.5
9,43,c,1.0593173132891065e-13,23.5
9,44,c,6.19540517580105e-14,23.5
9,45,c,3.622478054605532e-14,23.5
9,46,c,2.1168990137176416e-14,23.5
9,47,c,1.2363980159481346e-14,23.5
9,48,c,7.210726999592749e-15,23.5
9,49,c,4.19337244829133e-15,23.5
9,50,c,5.862339909539838e-15,23.5
10,0,c,0.0006362930377475026,23.5
10,1,c,0.0007452833868801245,23.5
10,2,c,0.000654707199320323,23.5
10,3,c,0.0005112348057297362,23.5
10,4,c,0.00037425286238424994,23.5
10,5,c,0.0002630154279638578,23.5
10,6,c,0.00017970617671739301,23.5
10,7,c,0.00012027907675981529,23.5
10,8,c,7.924609779593324e-05,23.5
10,9,c,5.1566873126928404e-05,23.5
10,10,c,3.321995562146896e-05,23.5
10,11,c,2.1223808463611656e-05,23.5
10,12,c,1.3465462547309037e-05,23.5
10,13,c,8.492625143476979e-06,23.5
10,14,c,5.328945965044047e-06,23.5
10,15,c,3.32894270189188e-06,23.5
10,16,c,2.071436764426179e-06,23.5
10,17,c,1.2844932466609436e-06,23.5
10,18,c,7.940532403429783e-07,23.5
10,19,c,4.895114526748477e-07,23.5
10,20,c,3.0101577073043154e-07,23.5
10,21,c,1.8468426158294966e-07,23.5
10,22,c,1.1307650422556321e-07,23.5
10,23,c,6.910239893366517e-08,23.5
10,24,c,4.215598052203496e-08,23.5
10,25,c,2.5676140850585168e-08,23.5
10,26,c,1.5615548761288094e-08,23.5
10,27,c,9.483932120308456e-09,23.5
10,28,c,5.7526125099768926e-09,23.5
10,29,c,3.4851772006560317e-09,23.5
10,30,c,2.1093141601035836e-09,23.5
10,31,c,1.275191398150902e-09,23.5
10,32,c,7.701188597792885e-10,23.5
10,33,c,4.646395722972668e-10,23.5
10,34,c,2.800759911093942e-10,23.5
10,35,c,1.6867855302823774e-10,23.5
10,36,c,1.0150538937677186e-10,23.5
10,37,c,6.103553009133456e-11,23.5
10,38,c,3.667399529107674e-11,23.5
10,39,c,2.202070554598473e-11,23.5
10,40,c,1.3678705499418793e-11,23.5
10,41,c,8.002865072965412e-12,23.5
10,42,c,4.6821477366711906e-12,23.5
10,43,c,2.7393189186873795e-12,23.5
10,44,c,1.6026490859940556e-12,23.5
10,45,c,9.376280810822078e-13,23.5
10,46,c,5.485446233147648e-13,23.5
10,47,c,3.209107325738726e-13,23.5
10,48,c,1.8773088592676928e-13,23.5
10,49,c,1.0980716498413151e-13,23.5
10,50,c,1.5478078631792975e-13,23.5
1,0,t,0.21952707196482818,22
1,1,t,0.124903226373757,22
1,2,t,0.0710655675354413,22
1,3,t,0.040433822534110694,22
1,4,t,0.023005430919898377,22
1,5,t,0.013089285618833938,22
1,6,t,0.007447345742314417,22
1,7,t,0.00423727926952426,22
1,8,t,0.002410863712950288,22
1,9,t,0.0013716971369397088,22
1,10,t,0.0007804476982178008,22
1,11,t,0.0004440474454967235,22
1,12,t,0.0002526474667073058,22
1,13,t,0.0001437475726544998,22
1,14,t,8.178734152123493e-05,22
1,15,t,4.653413695677639e-05,22
1,16,t,2.6476296478570933e-05,22
1,17,t,1.506408673427009e-05,22
1,18,t,8.570938511836638e-06,22
1,19,t,4.876564259706651e-06,22
1,20,t,2.774594514507349e-06,22
1,21,t,1.578647242213265e-06,22
1,22,t,8.981950704051575e-07,22
1,23,t,5.110415822800396e-07,22
1,24,t,2.9076478755165e-07,22
1,25,t,1.6543499513022066e-07,22
1,26,t,9.41267264469967e-08,22
1,27,t,5.3554815448585786e-08,22
1,28,t,3.0470817008590694e-08,22
1,29,t,1.7336829213229646e-08,22
1,30,t,9.864049491239968e-09,22
1,31,t,5.6122991993670285e-09,22
1,32,t,3.193201956856945e-09,22
1,33,t,1.8168202621498725e-09,22
1,34,t,1.0337071928717881e-09,22
1,35,t,5.881432482197437e-10,22
1,36,t,3.3463295060291936e-10,22
1,37,t,1.9039444665646439e-10,22
1,38,t,1.0832778815085476e-10,22
1,39,t,6.163473770001226e-11,22
1,40,t,3.506800863756073e-11,22
1,41,t,1.995248726010427e-11,22
1,42,t,1.1352268424203921e-11,22
1,43,t,6.459052898508802e-12,22
1,44,t,3.67497753297074e-12,22
1,45,t,2.0909489246162272e-12,22
1,46,t,1.18967079140924e-12,22
1,47,t,6.768970393542065e-13,22
1,48,t,3.851383613697829e-13,22
1,49,t,2.1913637976931353e-13,22
1,50,t,2.892815345771014e-13,22
2,0,c,0.045410207732396,22
2,1,c,0.025836820057380555,22
2,2,c,0.014700247015193168,22
2,3,c,0.008363926436294087,22
2,4,c,0.0047587816285969515,22
2,5,c,0.0027075803166324917,22
2,6,c,0.0015405185072922295,22
2,7,c,0.0008765011537170195,22
2,8,c,0.0004986985023747876,22
2,9,c,0.00028374200674601463,22
2,10,c,0.00016143927845961,22
2,11,c,9.185330338786049e-05,22
2,12,c,5.22613172196593e-05,22
2,13,c,2.973486175007926e-05,22
2,14,c,1.6918096411158638e-05,22
2,15,c,9.625805177229417e-06,22
2,16,c,5.476746500193581e-06,22
2,17,c,3.1160772190183164e-06,22
2,18,c,1.7729389582992498e-06,22
2,19,c,1.0087402618407715e-06,22
2,20,c,5.739379300933956e-07,22
2,21,c,3.2655060975061906e-07,22
2,22,c,1.8579587641572637e-07,22
2,23,c,1.0571135579002647e-07,22
2,24,c,6.014606440477892e-08,22
2,25,c,3.422100713622651e-08,22
2,26,c,1.947055624410696e-08,22
2,27,c,1.1078065570609607e-08,22
2,28,c,6.3030318750948645e-09,22
2,29,c,3.586204706137899e-09,22
2,30,c,2.0404250649821875e-09,22
2,31,c,1.1609305218436883e-09,22
2,32,c,6.60528856969084e-10,22
2,33,c,3.7581783430762793e-10,22
2,34,c,2.138272038847336e-10,22
2,35,c,1.2166020982468907e-10,22
2,36,c,6.922041869828831e-11,22
2,37,c,3.93839996708561e-11,22
2,38,c,2.2408123538666282e-11,22
2,39,c,1.2749452231927073e-11,22
2,40,c,7.253994091153978e-12,22
2,41,c,4.127283374067182e-12,22
2,42,c,2.3482820656183515e-12,22
2,43,c,1.3361002721597046e-12,22
2,44,c,7.601963778165955e-13,22
2,45,c,4.325410300978506e-13,22
2,46,c,2.460944111846644e-13,22
2,47,c,1.4003557695042499e-13,22
2,48,c,7.968283070892426e-14,22
2,49,c,4.5342566227490866e-14,22
2,50,c,5.987411269872103e-14,22
3,0,c,0.025877096265757994,22
3,1,c,0.01472316276917049,22
3,2,c,0.008376964698868708,22
3,3,c,0.004766199944011608,22
3,4,c,0.00271180107866086,22
3,5,c,0.0015429199732726097,22
3,6,c,0.000877867503872798,22
3,7,c,0.0004994759078277283,22
3,8,c,0.0002841843232603448,22
3,9,c,0.00016169094108699672,22
3,10,c,9.199649062154323e-05,22
3,11,c,5.23427857476837e-05,22
3,12,c,2.9781214493435866e-05,22
3,13,c,1.6944469501014064e-05,22
3,14,c,9.640810542974503e-06,22
3,15,c,5.485284028536507e-06,22
3,16,c,3.12093477405079e-06,22
3,17,c,1.7757027372248035e-06,22
3,18,c,1.010312755402784e-06,22
3,19,c,5.748326239091743e-07,22
3,20,c,3.270596592612795e-07,22
3,21,c,1.860855077797574e-07,22
3,22,c,1.058761459233884e-07,22
3,23,c,6.023982418790125e-08,22
3,24,c,3.427435320517601e-08,22
3,25,c,1.9500908290653103e-08,22
3,26,c,1.109533481453293e-08,22
3,27,c,6.312857481704668e-09,22
3,28,c,3.591795130000123e-09,22
3,29,c,2.0436058217875916e-09,22
3,30,c,1.1627402449778417e-09,22
3,31,c,6.615585496847254e-10,22
3,32,c,3.764036700495246e-10,22
3,33,c,2.1416054258805327e-10,22
3,34,c,1.2184986039146503e-10,22
3,35,c,6.932831796655738e-11,22
3,36,c,3.9445401936235515e-11,22
3,37,c,2.244305612269982e-11,22
3,38,c,1.276931946085569e-11,22
3,39,c,7.265309686458544e-12,22
3,40,c,4.133708377317155e-12,22
3,41,c,2.3519500215177577e-12,22
3,42,c,1.3381796906113689e-12,22
3,43,c,7.613874687707609e-13,22
3,44,c,4.332046888823538e-13,22
3,45,c,2.4649421412390024e-13,22
3,46,c,1.4024028363795267e-13,22
3,47,c,7.980825468907246e-14,22
3,48,c,4.5415536845347403e-14,22
3,49,c,2.5845792240553034e-14,22
3,50,c,3.413840573043261e-14,22
4,0,c,0.014746114245797262,22
4,1,c,0.008390023286382019,22
4,2,c,0.004773629823605321,22
4,3,c,0.0027160284203027233,22
4,4,c,0.0015453251828229629,22
4,5,c,0.0008792359839889635,22
4,6,c,0.0005002545251536322,22
4,7,c,0.00028462732928801203,22
4,8,c,0.00016194299602337602,22
4,9,c,9.213990106513487e-05,22
4,10,c,5.24243812747149e-05,22
4,11,c,2.9827639494440815e-05,22
4,12,c,1.6970883703082172e-05,22
4,13,c,9.655839300149223e-06,22
