gamma,repetition,node,sim_time,num_nodes,offered,sent,load,losses,perc_success
0.025,36,4,25,10,5958081.0,3960389.75,5964141,0,0.6647089473943036
0.025,36,5,25,10,6195274.0,1799600.9999999998,6195274,0,0.2904796462593906
0.025,36,6,25,10,5839999.0,747787.0,5846049,0,0.1280457411037228
0.025,36,7,25,10,6051864.0,2846771.6666666665,6051864,0,0.4703958427794588
0.025,36,8,25,10,5935873.0,3743718.75,5935873,0,0.6306938760313774
0.025,36,9,25,10,5798756.0,844169.0,5798756,0,0.14557760319627175
0.025,37,0,25,10,6326952.0,3006024.0,6326952,0,0.47511408336905353
0.025,37,1,25,10,6339787.0,1910379.0,6345812,0,0.30133173243832956
0.025,37,2,25,10,6038304.0,1745288.5,6044301,0,0.28903620950518555
0.025,37,3,25,10,5743410.0,1651015.6666666667,5749444,0,0.2874626165756348
0.025,37,4,25,10,6169528.0,4114898.5,6169528,0,0.6669713631253477
0.025,37,5,25,10,6111404.0,1754217.6666666667,6117419,0,0.2870400429535777
0.025,37,6,25,10,5827214.0,891984.0000000001,5827214,0,0.15307211988439073
0.025,37,7,25,10,6115750.0,2910411.3333333335,6121790,0,0.47588788510539726
0.025,37,8,25,10,5707417.0,3727730.75,5707417,0,0.6531379694176893
0.025,37,9,25,10,6321622.0,855818.0,6321622,0,0.13537949595847396
0.025,38,0,25,10,6170050.0,2907906.6666666665,6170050,0,0.47129385769429205
0.025,38,1,25,10,6066493.0,1846703.5,6066493,0,0.3044103899897354
0.025,38,2,25,10,6026424.0,1846276.5,6038379,0,0.3063635250357426
0.025,38,3,25,10,6009825.0,1687585.6666666667,6015836,0,0.280804460473752
0.025,38,4,25,10,5999099.0,3936866.25,5999099,0,0.6562429208119419
0.025,38,5,25,10,6099227.0,1790166.0,6099227,0,0.2935070296612997
0.025,38,6,25,10,5887552.0,783347.0,5887552,0,0.13305139385605427
0.025,38,7,25,10,5871263.0,2815146.3333333335,5883302,0,0.4794788333163296
0.025,38,8,25,10,5858541.0,3836461.0,5858541,0,0.6548492192851428
0.025,38,9,25,10,6015953.0,843974.0,6015953,0,0.14028932739334898
0.025,39,0,25,10,5996721.0,2844448.666666667,5996721,0,0.47433400130949344
0.025,39,1,25,10,6086362.0,1784027.9999999998,6086362,0,0.2931189436316801
0.025,39,2,25,10,6249213.0,1816912.0000000002,6249213,0,0.2907425302994153
0.025,39,3,25,10,5971663.0,1737666.3333333335,5971663,0,0.29098533077525196
0.025,39,4,25,10,5492686.0,3647683.5,5492686,0,0.6640983118277651
0.025,39,5,25,10,6300103.0,1863062.0,6300103,0,0.2957192922083972
0.025,39,6,25,10,6129304.0,849620.0,6129304,0,0.1386160647277407
0.025,39,7,25,10,5935738.0,2900730.666666667,5935738,0,0.48868913463947816
0.025,39,8,25,10,6014760.0,4004877.25,6014760,0,0.6658415714010202
0.025,39,9,25,10,5888368.0,928432.0,5888368,0,0.1576722107042223
0.025,40,0,25,10,5786053.0,2762316.0,5786053,0,0.47740938425555385
0.025,40,1,25,10,6051027.0,1819656.0,6057047,0,0.3007185391835138
0.025,40,2,25,10,6094314.0,1798928.0,6094314,0,0.29518137726411864
0.025,40,3,25,10,5496409.0,1592888.0,5496409,0,0.2898052164604199
0.025,40,4,25,10,6133999.0,4048920.5,6133999,0,0.6600784414865408
0.025,40,5,25,10,6170704.0,1820324.0000000002,6170704,0,0.2949945419517773
0.025,40,6,25,10,6315474.0,825731.0,6315474,0,0.1307472724929277
0.025,40,7,25,10,6268586.0,2948812.3333333335,6274633,0,0.47041108366916135
0.025,40,8,25,10,6007012.0,3939986.2499999995,6007012,0,0.6558978490470803
0.025,40,9,25,10,6213752.0,789768.0000000001,6219796,0,0.12710001944075014
0.025,41,0,25,10,5666475.0,2716719.0,5666475,0,0.4794372162587852
0.025,41,1,25,10,5817302.0,1748655.0,5817302,0,0.3005955338058777
0.025,41,2,25,10,6043742.0,1829029.4999999998,6043742,0,0.302631962118833
0.025,41,3,25,10,6170063.0,1809247.6666666665,6170063,0,0.2932300151014125
0.025,41,4,25,10,5864470.0,3896521.0,5864470,0,0.6644284990800533
0.025,41,5,25,10,5905828.0,1773849.3333333333,5905828,0,0.3003557389977042
0.025,41,6,25,10,6249123.0,873333.0000000001,6249123,0,0.13975289012554243
0.025,41,7,25,10,5960818.0,2886886.333333333,5960818,0,0.48431043077197344
0.025,41,8,25,10,5864865.0,3845855.75,5864865,0,0.6557449745220052
0.025,41,9,25,10,5714830.0,765350.0,5714830,0,0.13392349378721677
0.025,42,0,25,10,6166112.0,2727929.3333333335,6166112,0,0.44240671160908746
0.025,42,1,25,10,6122815.0,1551195.9999999998,6122815,0,0.2533468674131098
0.025,42,2,25,10,5732638.0,1645354.0,5732638,0,0.28701515776855263
0.025,42,3,25,10,6109851.0,1679016.3333333333,6109851,0,0.27480479202084196
0.025,42,4,25,10,5774054.0,3832063.25,5786170,0,0.6636694513075215
0.025,42,5,25,10,6231409.0,1707289.3333333333,6231409,0,0.2739812670510527
0.025,42,6,25,10,6250796.0,843839.0,6250796,0,0.1349970467761226
0.025,42,7,25,10,5870600.0,2858251.333333333,5870600,0,0.4868755039235058
0.025,42,8,25,10,6249751.0,3955222.5000000005,6249751,0,0.6328608131747969
0.025,42,9,25,10,6018458.0,964056.0,6018458,0,0.16018322301160862
0.025,43,0,25,10,5894856.0,2820755.0,5894856,0,0.4785112647365771
0.025,43,1,25,10,5991440.0,1847100.5,5991440,0,0.30828991027198804
0.025,43,2,25,10,6341471.0,1774865.0,6341471,0,0.2798822229101103
0.025,43,3,25,10,6158610.0,1812295.0000000002,6158610,0,0.2942701356312545
0.025,43,4,25,10,5948288.0,3796834.0,5948288,0,0.638307022121323
0.025,43,5,25,10,6351406.0,1829861.6666666665,6351406,0,0.28810340051740774
0.025,43,6,25,10,5965688.0,813407.0000000001,5971727,0,0.1363475595773698
0.025,43,7,25,10,6187928.0,2876408.0,6193968,0,0.4648418662919155
0.025,43,8,25,10,5840429.0,3934386.5,5840429,0,0.6736468331350317
0.025,43,9,25,10,5664433.0,813417.0,5664433,0,0.1436007805194271
0.025,44,0,25,10,5792591.0,2812828.6666666665,5798644,0,0.4855907601048765
0.025,44,1,25,10,6055859.0,1958695.0,6061904,0,0.3234380126749979
0.025,44,2,25,10,5814822.0,1668729.0,5814822,0,0.28697851800106694
0.025,44,3,25,10,6009288.0,1784294.6666666665,6009288,0,0.29692280793775677
0.025,44,4,25,10,6400934.0,4145164.2499999995,6406999,0,0.6475874067753237
0.025,44,5,25,10,6279063.0,1866297.6666666665,6279063,0,0.2972255042936608
0.025,44,6,25,10,6056924.0,813901.9999999999,6056924,0,0.13437546847211554
0.025,44,7,25,10,6207680.0,2936947.666666667,6213711,0,0.4731151842019348
0.025,44,8,25,10,5724030.0,3805205.0,5724030,0,0.6647772635712951
0.025,44,9,25,10,6059214.0,711395.0,6059214,0,0.1174071422465026
0.025,45,0,25,10,5948702.0,2784301.3333333335,5948702,0,0.46805191003572433
0.025,45,1,25,10,5912101.0,1717226.0,5912101,0,0.290459516845196
0.025,45,2,25,10,6201607.0,1964923.9999999998,6213675,0,0.3168411026367843
0.025,45,3,25,10,5936085.0,1904778.0,5936085,0,0.3208811868428434
0.025,45,4,25,10,6145940.0,4016911.25,6157996,0,0.6535877750189556
0.025,45,5,25,10,5694762.0,1590793.3333333335,5694762,0,0.27934325145341166
0.025,45,6,25,10,5592340.0,886525.0,5592340,0,0.1585248750970077
0.025,45,7,25,10,6020912.0,2802383.333333333,6032979,0,0.46544166952337673
0.025,45,8,25,10,6158681.0,4008660.75,6158681,0,0.6508959873063729
0.025,45,9,25,10,5917254.0,825722.0000000001,5917254,0,0.13954479560958513
0.025,46,0,25,10,6032279.0,2866762.666666667,6032279,0,0.4752370814855657
0.025,46,1,25,10,6002708.0,1766344.0,6008723,0,0.29425785828662665
0.025,46,2,25,10,5788060.0,1480043.5,5788060,0,0.2557063161059146
0.025,46,3,25,10,5829734.0,1708380.6666666667,5829734,0,0.2930460749438425
0.025,46,4,25,10,5755554.0,3763920.0,5755554,0,0.6539631111097212
0.025,46,5,25,10,6412342.0,1819862.0000000002,6412342,0,0.2838061351063309
0.025,46,6,25,10,6112303.0,910389.0000000001,6112303,0,0.14894369601768762
0.025,46,7,25,10,6007164.0,2926058.6666666665,6007164,0,0.4870948531897359
0.025,46,8,25,10,6033224.0,3892014.0,6039233,0,0.6450968835236351
0.025,46,9,25,10,6050443.0,915713.0000000001,6050443,0,0.1513464385996199
0.025,47,0,25,10,5901232.0,2827403.0,5901232,0,0.47912080053792155
0.025,47,1,25,10,6142800.0,1846494.5,6142800,0,0.3005949241388292
0.025,47,2,25,10,6068124.0,1888783.5000000002,6074167,0,0.31126316799063436
0.025,47,3,25,10,6072767.0,1755262.6666666667,6072767,0,0.2890383686162612
0.025,47,4,25,10,5826247.0,3832980.75,5826247,0,0.6578816088641625
0.025,47,5,25,10,6067593.0,1739002.3333333333,6067593,0,0.28660497388887707
0.025,47,6,25,10,6063553.0,862088.0,6063553,0,0.1421753879284967
0.025,47,7,25,10,6044186.0,2973250.3333333335,6044186,0,0.49191906624536924
0.025,47,8,25,10,6092887.0,3965143.7500000005,6092887,0,0.6507824205503894
0.025,47,9,25,10,5972838.0,777563.0,5972838,0,0.13018317255549205
0.025,48,0,25,10,6237511.0,3005336.0,6237511,0,0.48181654509306676
0.025,48,1,25,10,6176715.0,1867752.5,6176715,0,0.3023860579612302
0.025,48,2,25,10,6158668.0,1985046.5,6158668,0,0.32231750436945134
0.025,48,3,25,10,5702001.0,1683660.0,5708062,0,0.2952752902007558
0.025,48,4,25,10,6107310.0,4046837.2500000005,6107310,0,0.6626218826291772
0.025,48,5,25,10,5954042.0,1784141.0,5954042,0,0.2996520682924306
0.025,48,6,25,10,5854481.0,820025.0,5854481,0,0.14006792403972274
0.025,48,7,25,10,5814368.0,2814124.6666666665,5814368,0,0.48399493576372643
0.025,48,8,25,10,5977528.0,4032522.0,5977528,0,0.6746136530017091
0.025,48,9,25,10,5870085.0,765338.0,5870085,0,0.13037937270073602
0.025,49,0,25,10,5863836.0,2609389.3333333335,5863836,0,0.4449969837719427
0.025,49,1,25,10,6194257.0,1684064.5,6194257,0,0.2718751417643795
0.025,49,2,25,10,6328247.0,1895497.0,6328247,0,0.29952955376109686
0.025,49,3,25,10,6074985.0,1767832.6666666665,6074985,0,0.29100198052615217
0.025,49,4,25,10,5814543.0,3909123.75,5820552,0,0.672301116356006
0.025,49,5,25,10,6121974.0,1876334.9999999998,6127977,0,0.306491827635988
0.025,49,6,25,10,6045101.0,898261.0000000001,6045101,0,0.14859321622583313
0.025,49,7,25,10,6098416.0,2890616.0,6098416,0,0.47399455858701667
0.025,49,8,25,10,6230588.0,4041750.75,6230588,0,0.6486949145088714
0.025,49,9,25,10,6044858.0,837821.9999999999,6044858,0,0.13860077441025082
0.0275,0,0,27,10,6076628.0,3191298.3333333335,6076628,0,0.52517585959406
0.0275,0,1,27,10,5959720.0,1909992.0,5959720,0,0.3204835126482452
0.0275,0,2,27,10,5929144.0,1979127.9999999998,5929144,0,0.3337965817662718
0.0275,0,3,27,10,6085495.0,2044783.6666666667,6085495,0,0.3360094235007451
0.0275,0,4,27,10,5901210.0,4012703.75,5901210,0,0.6799798261712429
0.0275,0,5,27,10,5870040.0,1916498.3333333333,5870040,0,0.32648812160280566
0.0275,0,6,27,10,5881895.0,987834.0,5881895,0,0.16794485450692337
0.0275,0,7,27,10,6093075.0,3117959.0,6093075,0,0.5117217496912478
0.0275,0,8,27,10,5966897.0,4092528.25,5966897,0,0.6858721124229227
0.0275,0,9,27,10,6104650.0,1024348.0000000001,6104650,0,0.16779799005676002
0.0275,1,0,27,10,5676541.0,3031198.666666667,5682570,0,0.5339869238444093
0.0275,1,1,27,10,5546894.0,2124976.5,5546894,0,0.3830930427010143
0.0275,1,2,27,10,5527057.0,1844469.9999999998,5527057,0,0.3337164787698046
0.0275,1,3,27,10,5822105.0,2067227.6666666665,5822105,0,0.35506533576200816
0.0275,1,4,27,10,5635242.0,3904061.5,5635242,0,0.6927939385744215
0.0275,1,5,27,10,6073622.0,2086878.0,6079657,0,0.3435969508803808
0.0275,1,6,27,10,5990707.0,1150753.0,5990707,0,0.19208968156846928
0.0275,1,7,27,10,6074825.0,3123782.9999999995,6080825,0,0.5142177758207026
0.0275,1,8,27,10,6008536.0,4255232.0,6008536,0,0.7081978039242837
0.0275,1,9,27,10,5833180.0,1012359.0,5833180,0,0.17355181907638714
0.0275,2,0,27,10,6016177.0,3184879.0,6016177,0,0.529385854172841
0.0275,2,1,27,10,5671782.0,2070207.0,5671782,0,0.3650011583661008
0.0275,2,2,27,10,6008223.0,2118878.5,6008223,0,0.3526630918992188
0.0275,2,3,27,10,5711971.0,2008791.3333333335,5711971,0,0.35168094049030246
0.0275,2,4,27,10,6044012.0,4216546.0,6044012,0,0.697640242937969
0.0275,2,5,27,10,5850869.0,1948521.0,5856901,0,0.3330310420554622
0.0275,2,6,27,10,6098805.0,1127127.0,6098805,0,0.18481112283471926
0.0275,2,7,27,10,5953923.0,3098190.6666666665,5953923,0,0.5203612251395704
0.0275,2,8,27,10,6166574.0,4287360.0,6166574,0,0.6952580152285531
0.0275,2,9,27,10,5968504.0,969856.0,5968504,0,0.1624956605541355
0.0275,3,0,27,10,6178475.0,3200907.3333333335,6178475,0,0.5180740123304429
0.0275,3,1,27,10,5997624.0,1958577.0,5997624,0,0.3265588172916475
0.0275,3,2,27,10,5917808.0,1988509.5,5917808,0,0.3360212936952331
0.0275,3,3,27,10,6043981.0,2010977.6666666665,6043981,0,0.3327240219098416
0.0275,3,4,27,10,5857574.0,4070974.75,5857574,0,0.6949933112240665
0.0275,3,5,27,10,6298482.0,2160107.0,6298482,0,0.3429567632327917
0.0275,3,6,27,10,6160012.0,1025162.0000000001,6160012,0,0.16642207839854858
0.0275,3,7,27,10,5808429.0,3112843.6666666665,5808429,0,0.5359183467107314
0.0275,3,8,27,10,5797394.0,4076764.25,5797394,0,0.7032063458167583
0.0275,3,9,27,10,5844663.0,897567.0,5844663,0,0.15357035983084055
0.0275,4,0,27,10,6154808.0,3335783.9999999995,6160877,0,0.541980188496538
0.0275,4,1,27,10,5979383.0,2028504.0000000002,5979383,0,0.33924971857464226
0.0275,4,2,27,10,6021592.0,2133728.0,6021592,0,0.3543461596202466
0.0275,4,3,27,10,5791214.0,2060825.0,5791214,0,0.35585371219229683
0.0275,4,4,27,10,5990554.0,4218982.75,5990554,0,0.704272551420119
0.0275,4,5,27,10,5513704.0,1843535.0,5513704,0,0.33435509051628454
0.0275,4,6,27,10,5804814.0,934381.9999999999,5810852,0,0.16096674243136816
0.0275,4,7,27,10,6207875.0,3266983.3333333335,6207875,0,0.5262643550866172
0.0275,4,8,27,10,5623835.0,3959781.0,5623835,0,0.7041068950280369
0.0275,4,9,27,10,6002423.0,1096969.0,6002423,0,0.18275436436252493
0.0275,5,0,27,10,5658989.0,2975637.6666666665,5664971,0,0.5258249603713078
0.0275,5,1,27,10,5905484.0,2153568.0,5905484,0,0.3646725653646678
0.0275,5,2,27,10,6158096.0,2078285.5,6158096,0,0.3374883243132293
0.0275,5,3,27,10,5677771.0,1920830.3333333333,5677771,0,0.33830711617874926
0.0275,5,4,27,10,5820228.0,4063780.9999999995,5820228,0,0.6982168052523028
0.0275,5,5,27,10,6109268.0,2150824.3333333335,6109268,0,0.3520592537982183
0.0275,5,6,27,10,5996088.0,988694.0,5996088,0,0.16488984150999786
0.0275,5,7,27,10,5964811.0,3197165.0,5970855,0,0.5360044098631122
0.0275,5,8,27,10,5948058.0,4233557.5,5954128,0,0.7117545760313703
0.0275,5,9,27,10,6099865.0,1012283.0,6099865,0,0.16595170548856408
0.0275,6,0,27,10,6051328.0,3201817.0,6051328,0,0.5291098086238261
0.0275,6,1,27,10,5911618.0,2066850.5,5911618,0,0.3496251787581674
0.0275,6,2,27,10,5669701.0,2078332.5000000002,5675701,0,0.36656827229513517
0.0275,6,3,27,10,5723521.0,1998213.3333333335,5723521,0,0.3491230893244444
0.0275,6,4,27,10,5720616.0,4060437.9999999995,5720616,0,0.7097903442566325
0.0275,6,5,27,10,5930081.0,2105346.333333333,5930081,0,0.35502825902940166
0.0275,6,6,27,10,5863453.0,1108744.0,5863453,0,0.18909403725074628
0.0275,6,7,27,10,5954111.0,3224394.0,5954111,0,0.5415407942512325
0.0275,6,8,27,10,5796965.0,4052272.2500000005,5796965,0,0.6990334166240438
0.0275,6,9,27,10,5966109.0,1085066.0,5972154,0,0.18187163526512842
0.0275,7,0,27,10,6019627.0,3168109.333333333,6025671,0,0.5262966182677653
0.0275,7,1,27,10,5984608.0,2027118.0,5984608,0,0.33872193466973943
0.0275,7,2,27,10,6223403.0,2036131.4999999998,6223403,0,0.32717333266060383
0.0275,7,3,27,10,5840201.0,1916374.6666666667,5840201,0,0.32813505334262755
0.0275,7,4,27,10,5972241.0,4130992.5,5978261,0,0.691698894937428
0.0275,7,5,27,10,6218472.0,2030952.0,6218472,0,0.3265998463931332
0.0275,7,6,27,10,6021522.0,1018706.9999999999,6021522,0,0.16917765973453222
0.0275,7,7,27,10,5978917.0,3115921.0000000005,5978917,0,0.5211514058482498
0.0275,7,8,27,10,5791395.0,4015017.5,5797409,0,0.6932729506448791
0.0275,7,9,27,10,6051024.0,952636.9999999999,6051024,0,0.15743401447424435
0.0275,8,0,27,10,6224610.0,3314550.0,6224610,0,0.5324911922192715
0.0275,8,1,27,10,5893850.0,1988413.5,5893850,0,0.3373709035689744
0.0275,8,2,27,10,5949504.0,2019742.0,5955509,0,0.33948073654543304
0.0275,8,3,27,10,5984314.0,2024800.3333333333,5984314,0,0.33835128526566843
0.0275,8,4,27,10,5948582.0,4072559.25,5948582,0,0.6846268993181904
0.0275,8,5,27,10,6022014.0,2007018.9999999998,6022014,0,0.33328036102207664
0.0275,8,6,27,10,6194880.0,993615.0000000001,6194880,0,0.16039293739346042
0.0275,8,7,27,10,5749669.0,2955536.6666666665,5749669,0,0.5140359674038047
0.0275,8,8,27,10,5684227.0,3918307.2499999995,5708284,0,0.6893298332385388
0.0275,8,9,27,10,5684553.0,982431.0,5684553,0,0.17282467064692686
0.0275,9,0,27,10,5810664.0,3030130.0,5810664,0,0.5214774077454831
0.0275,9,1,27,10,5766980.0,2088373.9999999998,5766980,0,0.3621261041307582
0.0275,9,2,27,10,6050113.0,1997542.4999999998,6050113,0,0.33016614730997584
0.0275,9,3,27,10,5978491.0,2199629.333333333,5978491,0,0.367923834514986
0.0275,9,4,27,10,5821545.0,3979213.9999999995,5821545,0,0.6835322925443331
0.0275,9,5,27,10,5960857.0,1937665.0,5966885,0,0.3250648354758385
0.0275,9,6,27,10,5591865.0,1006228.0,5591865,0,0.17994497363580844
0.0275,9,7,27,10,5780594.0,3001337.333333333,5780594,0,0.5192091562447273
0.0275,9,8,27,10,6038514.0,4216907.25,6044508,0,0.6983352609598984
0.0275,9,9,27,10,5989045.0,1144980.0,5989045,0,0.19117906110239613
0.0275,10,0,27,10,5977688.0,3075081.0,5977688,0,0.5144264806058797
0.0275,10,1,27,10,6074406.0,2241680.5,6074406,0,0.3690369889664932
0.0275,10,2,27,10,5857755.0,2049479.0,5857755,0,0.349874482630291
0.0275,10,3,27,10,6091181.0,2002191.6666666667,6091181,0,0.3287033609191168
0.0275,10,4,27,10,6160280.0,4271114.0,6160280,0,0.693331147285513
0.0275,10,5,27,10,5845603.0,2025057.6666666667,5845603,0,0.34642408433598154
0.0275,10,6,27,10,5827296.0,1018901.0000000001,5827296,0,0.17484970730850125
0.0275,10,7,27,10,5688444.0,2924748.0,5700536,0,0.5141560679862542
0.0275,10,8,27,10,5934878.0,4053099.9999999995,5934878,0,0.6829289498453043
0.0275,10,9,27,10,5827339.0,1066406.0,5827339,0,0.18300050846535615
0.0275,11,0,27,10,5573394.0,2958823.3333333335,5573394,0,0.5308835753103645
0.0275,11,1,27,10,5688639.0,2075956.0,5694634,0,0.3649301704678395
0.0275,11,2,27,10,5827737.0,1889233.0000000002,5833769,0,0.3241795228576719
0.0275,11,3,27,10,5965525.0,2110986.3333333335,5965525,0,0.3538643008508611
0.0275,11,4,27,10,6013318.0,4207138.5,6013318,0,0.6996367895394855
0.0275,11,5,27,10,6096600.0,2034423.3333333335,6108640,0,0.3336980174742206
0.0275,11,6,27,10,6123684.0,1067591.0,6129701,0,0.17433802919941657
0.0275,11,7,27,10,6097445.0,3132566.3333333335,6097445,0,0.5137506502040335
0.0275,11,8,27,10,5791704.0,4087867.0000000005,5791704,0,0.7058142128810451
0.0275,11,9,27,10,6244407.0,1127052.0,6244407,0,0.18048983674510646
0.0275,12,0,27,10,5916663.0,3158728.6666666665,5916663,0,0.533869964651809
0.0275,12,1,27,10,6140730.0,2142279.5,6140730,0,0.34886397871262864
0.0275,12,2,27,10,6031570.0,2236190.0,6031570,0,0.37074758313341305
0.0275,12,3,27,10,5817276.0,1917152.6666666665,5817276,0,0.3295619232552601
0.0275,12,4,27,10,5627982.0,3911041.5,5627982,0,0.6949278622426298
0.0275,12,5,27,10,5900787.0,2037348.0,5900787,0,0.3452671652103355
0.0275,12,6,27,10,6050731.0,1060572.0,6050731,0,0.17527997856787883
0.0275,12,7,27,10,5971120.0,3328241.0,5971120,0,0.5573897359289379
0.0275,12,8,27,10,5612095.0,3881943.0,5612095,0,0.6917101367671075
0.0275,12,9,27,10,5779828.0,982747.0,5779828,0,0.170030492256863
0.0275,13,0,27,10,5876561.0,3103440.333333333,5876561,0,0.5281048445397458
0.0275,13,1,27,10,5851469.0,1965202.5000000002,5851469,0,0.335847716188875
0.0275,13,2,27,10,5564809.0,1869175.5,5564809,0,0.33589212136481233
0.0275,13,3,27,10,5802941.0,1966261.3333333333,5802941,0,0.3388387600930861
0.0275,13,4,27,10,6171310.0,4293637.0,6177325,0,0.6957415848498941
0.0275,13,5,27,10,5604551.0,1930259.6666666667,5604551,0,0.34440933210647323
0.0275,13,6,27,10,5940950.0,1036449.0,5940950,0,0.17445846203048335
0.0275,13,7,27,10,6170600.0,3270680.6666666665,6170600,0,0.5300425674434684
0.0275,13,8,27,10,5660367.0,4020610.75,5660367,0,0.7103091990325009
0.0275,13,9,27,10,6117933.0,1060465.0,6117933,0,0.1733371385400919
0.0275,14,0,27,10,6039440.0,3043619.0,6039440,0,0.5039571549680103
0.0275,14,1,27,10,5966105.0,1934343.0,5972135,0,0.32422208459287927
0.0275,14,2,27,10,5611739.0,2009507.0,5611739,0,0.35808988978282846
0.0275,14,3,27,10,5959060.0,1909775.6666666665,5959060,0,0.32048270476663543
0.0275,14,4,27,10,5774313.0,4013971.5,5780339,0,0.6951426948972111
0.0275,14,5,27,10,5858781.0,2007490.0,5858781,0,0.3426463627843403
0.0275,14,6,27,10,6288241.0,1013034.0,6288241,0,0.16109974156524853
0.0275,14,7,27,10,6086696.0,3157750.333333333,6092733,0,0.5187954734938846
0.0275,14,8,27,10,6139953.0,4186110.25,6139953,0,0.6817821325342392
0.0275,14,9,27,10,6026547.0,1024070.0,6026547,0,0.16992649356256576
0.0275,15,0,27,10,5869792.0,3061055.3333333335,5875809,0,0.5214929819205405
0.0275,15,1,27,10,6250594.0,2163689.0,6256614,0,0.34615734120629177
0.0275,15,2,27,10,5912223.0,2115087.0,5912223,0,0.35774817695475963
0.0275,15,3,27,10,5925925.0,1887367.6666666665,5925925,0,0.3184933435145849
0.0275,15,4,27,10,6070014.0,4208894.0,6070014,0,0.6933911519808685
0.0275,15,5,27,10,5990918.0,2099341.3333333335,5990918,0,0.35042064226773484
0.0275,15,6,27,10,5954822.0,969771.0,5954822,0,0.16285474192175686
0.0275,15,7,27,10,5780682.0,3123945.6666666665,5780682,0,0.5404112640457763
0.0275,15,8,27,10,5724349.0,3972581.2500000005,5730361,0,0.693979568681085
0.0275,15,9,27,10,5978164.0,982044.0000000001,5978164,0,0.16427183998297806
0.0275,16,0,27,10,5826865.0,3070931.3333333335,5826865,0,0.527029772155925
0.0275,16,1,27,10,6268021.0,2284435.5,6268021,0,0.364458814033967
0.0275,16,2,27,10,6225374.0,2042673.5,6225374,0,0.32812060769361007
0.0275,16,3,27,10,5958818.0,2014445.6666666667,5958818,0,0.33806128441356437
0.0275,16,4,27,10,5773239.0,4043048.0,5773239,0,0.700308440374632
0.0275,16,5,27,10,5762549.0,1835803.0,5762549,0,0.3185748181924353
0.0275,16,6,27,10,5861791.0,958171.0,5873890,0,0.16346045090996933
0.0275,16,7,27,10,6098817.0,3252469.6666666665,6098817,0,0.5332951729272524
0.0275,16,8,27,10,6008532.0,4251642.0,6008532,0,0.7076007916742393
0.0275,16,9,27,10,5941697.0,982100.0,5941697,0,0.1652894787465601
0.0275,17,0,27,10,5875394.0,3167941.0,5875394,0,0.539187839998475
0.0275,17,1,27,10,5906868.0,2039967.0,5906868,0,0.3453551018915608
0.0275,17,2,27,10,5959593.0,1973701.0,5959593,0,0.3311805017557407
0.0275,17,3,27,10,6130780.0,2029345.0,6130780,0,0.3310092679887388
0.0275,17,4,27,10,5979572.0,4187670.25,5979572,0,0.7003294299324433
0.0275,17,5,27,10,6088794.0,2172565.3333333335,6088794,0,0.3568137357469038
0.0275,17,6,27,10,5948693.0,952006.0,5948693,0,0.16003616256545766
0.0275,17,7,27,10,5869353.0,3072725.0,5869353,0,0.5235202244608562
0.0275,17,8,27,10,5532794.0,3932778.7499999995,5532794,0,0.7108124303923117
0.0275,17,9,27,10,5810735.0,1012614.0,5810735,0,0.17426607821557857
0.0275,18,0,27,10,5862908.0,2964749.6666666665,5862908,0,0.5056790361824997
0.0275,18,1,27,10,6431204.0,2245277.0,6443203,0,0.34912234163307526
0.0275,18,2,27,10,5790116.0,2087431.0,5790116,0,0.36051626599536174
0.0275,18,3,27,10,5803643.0,1779549.0,5803643,0,0.306626200129815
0.0275,18,4,27,10,6128660.0,4272748.25,6146673,0,0.6971749534155917
0.0275,18,5,27,10,5997908.0,2031586.3333333333,5997908,0,0.33871582113852583
0.0275,18,6,27,10,6224233.0,975855.0,6230211,0,0.1567831731234997
0.0275,18,7,27,10,5726251.0,3051915.666666667,5726251,0,0.5329692440423354
0.0275,18,8,27,10,5960822.0,4188854.0,5966828,0,0.7027309320761466
0.0275,18,9,27,10,5792821.0,1097039.0,5798840,0,0.18937906073741964
0.0275,19,0,27,10,6009101.0,3200564.3333333335,6009101,0,0.5326194938865786
0.0275,19,1,27,10,5791468.0,2094592.0,5791468,0,0.3616685786746987
0.0275,19,2,27,10,5743029.0,2015867.9999999998,5743029,0,0.3510112869010412
0.0275,19,3,27,10,5671224.0,1990745.0,5677349,0,0.35102563397248987
0.0275,19,4,27,10,5821802.0,4126579.0,5821802,0,0.7088147278110798
0.0275,19,5,27,10,5893294.0,2038568.6666666667,5893294,0,0.34591328154791984
0.0275,19,6,27,10,6087880.0,1048439.0000000001,6087880,0,0.17221742215680994
0.0275,19,7,27,10,6033129.0,3260692.3333333335,6039170,0,0.5404645472247209
0.0275,19,8,27,10,5604349.0,3889653.25,5604349,0,0.6940419395722858
0.0275,19,9,27,10,5767812.0,1048473.0,5767812,0,0.1817800233433406
0.0275,20,0,27,10,6081241.0,3228707.6666666665,6081241,0,0.5309290762636552
0.0275,20,1,27,10,6181668.0,2235258.0,6181668,0,0.36159463756384197
0.0275,20,2,27,10,6021144.0,2140249.0,6021144,0,0.35545554133898805
0.0275,20,3,27,10,5766418.0,1906372.6666666667,5766418,0,0.33059911138364695
0.0275,20,4,27,10,5694602.0,4055691.5000000005,5694602,0,0.712199289783553
0.0275,20,5,27,10,5948416.0,2097148.6666666667,5948416,0,0.3525558176608137
0.0275,20,6,27,10,5905006.0,963563.0,5905006,0,0.16317731091213117
